LandUse,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,LotType,AssessLand,BuiltFAR,BoroCode,BBL,XCoord,YCoord,ZoneMap,Sanborn,TaxMap,PLUTOMapID,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Energy Use (kBtu),Latitude,Longitude,NTA,GeoID,ntaname,Mean household income (dollars),Civilian noninstitutionalized population with private insurance,Population in labour force,Population with determined poverty status,Population with 65 years and over,Population,Total households,School Employees,Population with bachelor’s degree or higher,Married males,Married females,Average household size,Vacant housing units,Median Gross Rent (dollars),Housing units with 3 or more vehicles available
3,7569,39680,1,8.0,39,75.0,100.92,75.0,87.0,3,5,495000,5.24,1,1018840043,994309,232615,5c,107N052,10703,1,368.3463228,7225.555018,39728.0,109,100,36.8,4020.9,773017.5,40.805301,-73.963481,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6560,27821,1,6.0,30,65.0,100.92,65.0,86.0,3,5,372150,4.24,1,1018670054,995266,232863,5c,107N067,10703,1,343.0786885,7004.143727,28608.0,99,100,36.1,655.3,409928.2,40.805558,-73.960104,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7500,41884,1,8.0,23,75.0,100.0,75.0,82.0,3,5,270000,5.58,1,1018950052,993707,233129,5c,107N063,10703,1,361.0062769,7902.707293,40816.0,109,100,39.5,1765.3,686413.8,40.806367,-73.965973,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,10092,41214,1,6.0,48,100.0,100.92,100.0,86.0,2,5,193950,4.08,1,1019770037,995717,234872,5c,107N080,10707,1,406.5483707,10327.13585,40414.0,29,86,96.0,20560.9,2698663.8,40.811525,-73.958453,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,9992,45945,1,6.0,38,100.0,99.92,86.0,96.0,2,3,225000,4.6,1,1019520011,997334,234797,6a,107N097,10706,1,417.001036,10864.88028,45945.0,93,7,202.0,23078.4,5662860.7,40.810864,-73.952796,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,15910,164315,1,13.0,0,90.92,175.0,91.0,163.0,2,3,2840850,10.33,1,1018940011,993372,232420,5c,107N050,10703,1,542.6365871,16584.86305,150000.0,99,46,158.2,20534.6,15785071.3,40.804287,-73.966985,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,12615,90827,1,10.0,78,100.92,125.0,100.0,115.0,1,3,311850,7.2,1,1019630001,995681,234175,5c,107N081,10707,1,459.6618285,13103.56846,102430.0,52,54,150.6,70142.0,9894578.4,40.809129,-73.958685,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6728,28188,1,6.0,24,66.67,100.92,67.0,84.0,3,5,390600,4.19,1,1018670049,995151,232928,5c,107N067,10703,1,343.6128991,7032.048641,28386.0,99,84,108.6,20585.3,2387941.1,40.805616,-73.960252,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,10092,36664,1,7.0,22,100.0,100.92,100.0,89.0,3,5,450000,3.63,1,1018670070,995160,233045,5c,107N067,10703,1,421.0409362,11061.2833,54409.0,94,100,23.6,455.9,487325.8,40.806365,-73.959987,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6819,28860,1,6.0,30,75.0,90.92,75.0,76.0,3,5,104850,4.23,1,1019770023,995613,234815,5c,107N080,10707,1,341.2086109,7156.801473,28860.0,29,75,110.0,1097.1,2551518.9,40.810874,-73.958829,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,9200,41184,1,6.0,34,92.0,100.0,92.0,88.0,2,3,178200,4.48,1,1019760061,995079,234921,5c,107N079,10707,1,415.1604524,10762.43904,41184.0,93,74,130.3,38046.1,4294440.8,40.811122,-73.959461,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,8400,58840,1,10.0,31,84.0,100.0,84.0,80.0,3,5,193500,7.0,1,1019900061,993953,234183,5c,107N064,10707,1,370.4699707,8507.593805,58965.0,85,100,22.1,758.5,513498.8,40.809575,-73.965267,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,14988,65598,1,6.0,65,99.92,150.0,100.0,140.0,1,3,337050,4.38,1,1019520051,997361,234901,6a,107N097,10706,1,511.6714453,15743.26348,73962.0,118,69,120.1,53364.9,6508758.8,40.811303,-73.952214,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,10800,83519,1,12.0,94,108.33,100.0,88.0,78.0,3,5,990000,7.73,1,1018820024,994104,232021,5d,107N052,10703,1,424.798005,11255.88279,83519.0,110,100,67.7,22855.0,3446589.4,40.803251,-73.964501,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,27900,258120,1,13.0,0,150.0,186.0,130.0,184.0,3,5,1808100,9.25,1,1019940057,994897,235763,5c,107N078,10707,1,677.8667042,28340.00475,300000.0,95,85,93.1,143040.0,18911087.9,40.814556,-73.962475,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,27900,258120,1,13.0,0,150.0,186.0,130.0,184.0,3,5,1808100,9.25,1,1019940057,994897,235763,5c,107N078,10707,1,677.8667042,28340.00475,258120.0,93,73,109.4,142978.7,19017341.0,40.814556,-73.962475,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,20184,67313,1,19.0,71,100.0,100.92,77.0,78.0,1,5,526955,3.33,1,1018837502,994149,232403,5c,107N052,10703,1,404.8397817,10239.83326,64313.0,19,33,145.1,33533.6,5584797.9,40.804684,-73.963958,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,3808,26000,1,6.0,24,115.4,150.0,51.0,85.0,1,3,180000,6.83,1,1018830030,994361,232212,5d,107N052,10703,1,298.1558231,5140.66054,27820.0,104,36,118.7,18114.2,2311712.7,40.804041,-73.963095,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,14500,52239,6,6.0,40,160.0,100.0,160.92,70.0,3,5,227250,3.6,1,1019660052,996711,235248,6a,107N095,10707,1,492.8995969,14097.06814,47667.0,118,23,143.6,32041.7,4447996.5,40.812108,-73.955154,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,14350,78397,1,7.0,44,225.0,100.0,214.0,100.0,3,3,490500,5.46,1,1019910031,994612,235123,5c,107N077,10707,1,623.4734131,12657.67581,75000.0,110,100,44.4,2093.5,1319215.4,40.811633,-73.962571,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7615,60576,1,12.0,25,58.75,135.42,59.0,108.0,3,5,174600,7.95,1,1019900064,993933,234113,5c,107N064,10707,1,384.2635873,7737.382953,57903.0,69,100,31.7,1272.1,735303.3,40.809427,-73.965375,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6308,26310,1,6.0,35,62.5,100.92,63.0,86.0,3,5,630000,4.17,1,1018830022,994169,232273,5d,107N052,10703,1,336.4495411,6624.487137,28415.0,94,39,125.6,26566.1,2934638.8,40.804097,-73.964464,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,12615,50658,2,6.0,51,125.0,100.92,60.0,86.0,2,5,540000,4.02,1,1018940036,993407,232694,5c,107N050,10703,1,460.3391007,13144.30585,57792.0,119,48,116.2,43498.4,5339607.7,40.805105,-73.966859,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,5046,28224,1,8.0,20,50.0,100.92,50.0,86.0,3,5,270000,5.59,1,1018940043,993485,232651,5c,107N050,10703,1,313.3847912,5423.605551,28224.0,111,87,92.0,14579.1,1838353.3,40.805102,-73.966851,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7569,32575,1,6.0,39,75.0,100.92,74.0,86.0,3,5,339750,4.3,1,1018950069,993626,233292,5c,107N063,10703,1,351.0281281,7549.122388,32575.0,114,59,108.8,551.8,2639125.8,40.807155,-73.965944,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6661,28374,1,6.0,24,66.0,100.92,66.0,92.0,3,5,270000,4.26,1,1018840021,994275,232513,5c,107N052,10703,1,340.3000096,6831.825777,27534.0,94,91,90.2,16608.9,1925143.0,40.804533,-73.96355,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7815,49101,1,9.0,54,78.08,100.0,78.0,82.0,3,5,174600,6.28,1,1019900054,993993,234254,5c,107N064,10707,1,359.6463361,7961.003507,46609.0,109,100,37.7,1133.3,698143.4,40.809724,-73.965158,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6825,27498,1,6.0,36,75.0,91.0,75.0,75.0,3,5,115200,4.03,1,1019940043,995055,235947,5c,107N078,10707,1,333.8408285,6901.384888,27498.0,93,75,131.2,2646.9,2922909.7,40.814138,-73.960738,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,10000,43173,1,6.0,62,100.0,100.0,84.0,100.0,3,5,213300,4.32,1,1019940062,995129,236091,5c,107N078,10707,1,400.7157414,10035.73766,43173.0,78,82,106.5,31660.0,3620157.8,40.814663,-73.960358,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,13650,63194,1,6.0,58,150.0,91.0,140.0,90.0,2,3,314550,4.63,1,1019940072,995268,236333,5c,107N078,10707,1,482.9470555,13721.03692,61772.0,52,69,123.7,55736.3,6212917.1,40.815154,-73.96,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,14243,151912,1,15.0,115,102.83,150.83,102.0,142.0,2,3,900000,10.67,1,1018940067,993341,232851,5c,107N050,10703,1,496.8519744,14817.91653,151912.0,90,88,86.5,77319.8,9525998.1,40.80581,-73.967133,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,17490,138633,1,13.0,104,76.08,194.33,76.0,194.0,2,3,900000,7.93,1,1018960001,993561,233500,5c,107N063,10703,1,607.1920625,18349.89764,148535.0,99,84,107.4,90377.8,11345433.1,40.807413,-73.966265,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,16381,72222,1,6.0,52,105.33,176.75,105.0,152.0,2,3,298800,4.41,1,1019630048,996002,234293,5c,107N081,10707,1,528.2127027,16684.80409,72222.0,69,91,101.3,51795.4,5849465.3,40.809479,-73.957219,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,10092,88332,1,13.0,250,100.92,100.0,100.0,88.0,3,3,1170000,8.75,1,1018950023,993712,232947,5c,107N063,10703,1,418.5344663,10937.66008,88332.0,109,78,120.2,26005.6,5417666.5,40.806202,-73.965619,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,5046,26950,1,7.0,28,50.0,100.92,50.0,90.0,2,5,184050,5.34,1,1018960028,993917,233430,5c,107N063,10703,1,311.9027799,5358.930949,26754.0,94,89,91.4,17033.5,1938294.5,40.807574,-73.964979,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,17661,174081,1,16.0,151,175.0,100.92,164.0,100.0,2,3,2004750,9.86,1,1018947501,993420,232506,5c,107N050,10703,1,561.8124493,18294.4203,219703.0,93,55,106.3,9957.2,16036294.8,40.804962,-73.966559,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,7569,69280,1,12.0,46,100.92,75.0,75.0,100.0,3,3,1037250,9.15,1,1018967501,993974,233399,5c,107N063,10703,1,367.3371801,8264.505718,69280.0,108,64,117.1,33234.0,4973723.0,40.807462,-73.964712,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,5046,32508,1,8.0,31,50.0,100.92,50.0,83.0,2,5,156150,6.44,1,1018830040,994257,232343,5d,107N052,10703,1,306.5204756,5170.971029,32508.0,99,76,97.8,954.6,2566842.9,40.804483,-73.963482,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6728,28668,1,6.0,24,66.67,100.92,67.0,86.0,3,5,96750,4.26,1,1019760013,995253,234709,5c,107N079,10707,1,345.2433058,7080.169786,30675.0,93,89,91.0,17468.3,2089012.6,40.810713,-73.960375,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7575,57300,1,8.0,49,75.0,101.0,75.0,82.0,3,5,360000,7.56,1,1018850040,994500,232807,5c,107N065,10703,1,360.6346649,7899.267238,42352.0,111,100,45.7,6269.9,1083033.6,40.807567,-73.958787,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,10092,43050,1,6.0,43,100.0,100.92,100.0,84.0,2,5,405000,4.27,1,1018840006,993959,232688,5c,107N052,10703,1,416.7255471,10852.68943,43182.0,99,86,95.4,26290.6,3114879.1,40.805134,-73.964987,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,5668,47327,1,12.0,45,56.67,100.0,57.0,80.0,3,5,135900,8.35,1,1019900052,994053,234363,5c,107N064,10707,1,316.1476662,5764.318209,47712.0,108,100,29.2,816.5,548216.0,40.810012,-73.964949,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6250,50120,1,12.0,25,62.5,100.0,63.0,78.0,3,5,136350,8.02,1,1019900050,994082,234415,5c,107N064,10707,1,326.8066795,6302.606867,49668.0,95,100,28.9,3050.3,703407.5,40.810223,-73.964797,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,10320,44052,1,6.0,52,120.0,86.0,120.0,73.0,3,5,221400,4.27,1,1019940093,995026,236100,5c,107N078,10707,1,417.1104041,10623.62316,44232.0,93,77,115.8,37588.8,4179044.6,40.816033,-73.961622,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,22480,263040,1,15.0,178,126.08,199.0,123.0,188.0,2,3,1440000,11.7,1,1018960043,993599,233596,5c,107N063,10703,1,655.1072203,23351.62482,263040.0,94,93,89.8,136416.9,16963798.7,40.808028,-73.966687,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,5750,61819,1,12.0,35,102.0,103.0,103.0,93.0,2,3,360000,10.75,1,1018960087,993746,233841,5c,107N063,10703,1,324.342909,6397.444688,61819.0,51,98,67.6,29566.3,3341275.8,40.808637,-73.96604,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,9043,33696,1,6.0,30,179.17,91.08,150.0,70.0,2,3,126450,3.73,1,1019630055,996022,234384,5c,107N081,10707,1,415.0240765,8996.141408,33696.0,109,91,95.3,835.3,2542730.2,40.809962,-73.957164,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,15750,148982,1,13.0,106,107.5,182.25,92.0,172.0,1,3,351000,9.46,1,1019900001,993875,233987,5c,107N064,10707,1,533.9691813,16393.56419,159411.0,109,100,26.8,3266.3,1731749.5,40.808999,-73.965686,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,16636,69840,1,6.0,62,100.0,177.0,100.0,152.0,3,5,290250,4.2,1,1019950005,995373,236563,5c,107N092,10707,1,548.1249433,17010.17995,69840.0,93,57,118.2,2331.1,6953683.9,40.815615,-73.959906,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7393,29274,1,6.0,33,80.0,95.0,80.0,80.0,3,5,161100,3.96,1,1019940045,994980,236010,5c,107N078,10707,1,354.6454523,7581.676509,29724.0,93,67,142.4,28424.7,3287745.2,40.815934,-73.961676,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,10092,36664,1,7.0,45,100.92,100.0,85.0,98.0,2,3,720000,3.63,1,1018670074,995071,233094,5c,107N067,10703,1,423.1768306,11177.12298,54138.0,69,88,83.4,9153.1,2183948.2,40.806406,-73.960085,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,15091,149348,1,17.0,47,150.92,100.0,151.0,100.0,3,3,711000,9.9,1,1018850036,994631,232704,5c,107N065,10703,1,514.2269999,15711.32649,170640.0,51,52,266.2,258722.8,32395713.1,40.805227,-73.962231,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,17592,178897,2,12.0,131,175.92,100.0,98.0,174.0,2,3,1260000,10.17,1,1018950055,993804,233117,5c,107N063,10703,1,566.1079009,18732.52633,188572.0,110,100,35.6,3701.5,2627537.6,40.807567,-73.958787,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,7575,56780,1,8.0,48,75.0,100.92,75.0,81.0,3,5,495000,7.5,1,1018840048,994198,232673,5c,107N052,10703,1,352.153895,7579.90526,38688.0,110,100,41.7,2543.5,734644.6,40.807567,-73.958787,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,17661,212000,1,10.0,0,175.0,100.92,171.0,94.0,1,5,1498500,12.0,1,1018940056,993481,232773,5c,107N050,10703,1,561.2137287,18359.66147,212000.0,48,82,66.9,39719.4,7546638.4,40.805626,-73.966197,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,12138,87979,1,10.0,111,80.92,150.0,80.0,142.0,1,3,312300,7.25,1,1019620070,995601,234005,5c,107N081,10707,1,465.7185387,12428.67617,89091.0,52,98,78.1,21951.5,3857835.0,40.809134,-73.958747,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,10000,44622,1,6.0,36,100.0,100.0,100.0,90.0,2,3,247500,4.46,1,1019930112,995251,235942,5c,107N091,10707,1,420.3462215,11042.13628,46469.0,93,44,154.4,47479.9,5611921.1,40.814413,-73.960514,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,10000,44622,1,6.0,36,100.0,100.0,100.0,90.0,2,3,247500,4.46,1,1019930112,995251,235942,5c,107N091,10707,1,420.3462215,11042.13628,42622.0,93,47,166.0,47477.8,5612172.0,40.814413,-73.960514,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
4,13638,117395,1,11.0,54,150.0,90.92,150.0,91.0,3,3,2068206,8.61,1,1018827502,993645,232270,5d,107N052,10703,1,491.426334,14094.94503,96552.0,14,9,304.8,101322.4,18691903.9,40.803996,-73.966274,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,17239,125992,1,15.0,0,51.83,200.0,44.0,156.0,2,3,1035000,7.31,1,1018840029,994409,232433,5c,107N052,10703,1,613.0158784,18073.62844,125992.0,43,41,359.4,166437.2,26573994.7,40.804357,-73.962864,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,24876,358800,1,18.0,295,51.0,309.11,280.0,90.0,1,5,450000,14.42,1,1018650040,994856,231603,5d,107N054,10703,1,817.0610798,25765.58435,328653.0,11,79,99.1,172028.3,22389525.4,40.801985,-73.961489,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,15771,123205,1,10.0,0,126.17,125.0,126.0,114.0,2,3,1064700,7.81,1,1018830059,993802,232586,5c,107N052,10703,1,516.7507124,15293.64378,125550.0,69,73,104.4,54578.3,8092872.9,40.805104,-73.964962,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,9375,47731,1,8.0,44,75.0,125.33,75.0,98.0,3,5,675000,5.09,1,1018840018,994216,232548,5c,107N052,10703,1,377.855445,8259.598419,47731.0,99,85,101.9,32338.0,3757709.1,40.804698,-73.963947,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
3,6625,69485,1,13.0,76,52.0,135.5,57.0,122.0,2,3,387450,10.49,1,1018950076,993478,233400,5c,107N063,10703,1,373.8551239,7103.329031,74448.0,110,91,101.2,52129.2,5947818.5,40.807446,-73.966926,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,11446,60158,1,7.0,0,103.58,110.5,104.0,109.0,3,3,1366650,5.26,1,1018960047,993658,233749,5c,107N063,10703,1,416.6544737,10779.44003,68096.0,119,100,46.3,13481.2,1967735.0,40.808423,-73.96629,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
8,25669,130228,1,11.0,0,155.67,100.0,155.0,90.0,2,3,1020600,5.07,1,1019630060,995853,234423,5c,107N081,10707,1,799.0400514,26493.30715,122100.0,119,2,385.6,147045.0,26005075.9,40.809773,-73.958121,Morningside Heights,MN0901,Morningside Heights,121636.0,29973,17220,27273,4920,37379,12268,18802,15182,14662,19350,2.21,1557,1672.0,86
