BBL,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
4129800001,253563,37,72,12.7,0.2,40.674396,-73.732749,Rosedale
1012520060,35490,109,100,6.2,0,40.794114,-73.974567,Upper West Side
1012520063,31770,109,1,8.8,2,40.794125,-73.974596,Upper West Side
4017857504,33858,5,90,3.2,0.5,40.752895,-73.854631,Corona
3006680053,26500,94,7,6.9,0.2,40.658474,-74.002249,Sunset Park West
2045050015,30790,52,2,16.4,0.7,40.86229,-73.831034,Allerton-Pelham Gardens
2031570044,28505,96,5,5.2,1.5,40.855124,-73.899915,Mount Hope
2028110007,37810,98,21,4.3,0.4,40.850355,-73.904217,Mount Hope
2028110007,37810,98,27,4.3,0.4,40.850355,-73.904217,Mount Hope
2031640019,34060,97,10,7.3,1.1,40.858406,-73.899386,Fordham South
1021800083,35320,89,51,4.5,0,40.851088,-73.937188,Washington Heights North
1021800083,35320,89,43,4.5,0,40.851088,-73.937188,Washington Heights North
1018210025,33500,119,67,3.6,0,40.799171,-73.952429,Central Harlem South
4005390041,41541,3,93,3.6,0.4,40.771493,-73.926541,Old Astoria
2031510030,31472,103,9,7.1,1.1,40.858583,-73.897445,Fordham South
4005390039,33665,17,6,10.1,0.7,40.771521,-73.926515,Old Astoria
3047910051,27280,91,32,3.3,0.9,40.660338,-73.958659,Prospect Lefferts Gardens-Wingate
4092667501,48772,69,9,6.2,0.6,40.702675,-73.831078,Kew Gardens
5010650007,53053,46,14,12.3,0.4,40.624773,-74.142525,Port Richmond
1000790010,119223,99,82,7.7,0.3,40.709916,-74.008949,Battery Park City-Lower Manhattan
1008800082,51613,98,57,15.7,0,40.74114,-73.98466,Gramercy
1008800004,39505,101,55,19.4,0,40.757516,-73.973726,Turtle Bay-East Midtown
4129990220,96071,69,5,31.8,1,40.679181,-73.753943,St. Albans
1013050032,47938,89,30,12.6,0.3,40.75623,-73.971702,Turtle Bay-East Midtown
1020990036,67254,99,83,4.1,0.1,40.831016,-73.947112,Hamilton Heights
3020497501,74779,93,2,14,0.3,40.694797,-73.982791,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2031717501,87650,1,84,6.4,0.3,40.857456,-73.902308,Fordham South
1021210024,52000,99,94,0.7,0.6,40.838105,-73.9399,Washington Heights South
1019500029,36000,93,74,3.5,0,40.809593,-73.951923,Central Harlem South
1009250060,56310,71,50,6.3,0.6,40.735867,-73.981926,Gramercy
4050117504,104589,5,94,5,0.2,40.762647,-73.826587,Flushing
1007790027,66749,2,27,11.8,0.4,40.748214,-73.993735,Midtown-Midtown South
2024070001,29130,89,74,8.3,0.3,40.824322,-73.915737,Morrisania-Melrose
1013180019,169828,33,39,7.4,0.5,40.751633,-73.972458,Turtle Bay-East Midtown
1011390001,497352,33,35,7,0.5,40.775012,-73.982969,Lincoln Square
1008240011,430139,19,10,14.7,0.2,40.742321,-73.991429,Hudson Yards-Chelsea-Flatiron-Union Square
3033540001,38500,31,26,59,0.8,40.698456,-73.91119,Bushwick North
3037980025,45850,62,42,42.1,1.1,40.664382,-73.907486,Brownsville
1005700008,49408,119,84,5.3,0.4,40.735069,-73.993559,West Village
1005700017,27760,109,1,22.2,1.1,40.734825,-73.992982,West Village
2026030161;2026030157,38419,94,35,4.2,0,40.813065,-73.90082,Longwood
1008500039,109393,92,3,11.5,0.5,40.739024,-73.987226,Hudson Yards-Chelsea-Flatiron-Union Square
1008580014,60110,96,5,9.5,0.8,40.744104,-73.985637,Midtown-Midtown South
1015640031,32208,94,41,5.9,1,40.775691,-73.948701,Yorkville
1008070028,221227,107,38,16,0.5,40.74882,-73.989472,Midtown-Midtown South
1012990048,72000,104,38,14.6,0,40.753209,-73.974291,Turtle Bay-East Midtown
1009440010,438635,39,59,4.8,0.7,40.747387,-73.972359,Murray Hill-Kips Bay
1007800015,42327,94,96,9.8,0.2,40.749018,-73.993731,Midtown-Midtown South
1008410020,209387,113,61,9.8,0,40.752022,-73.983304,Midtown-Midtown South
1007860023,130000,98,59,27.8,0,40.752707,-73.990681,Midtown-Midtown South
3072987502,31266,12,90,5.7,0.4,40.602887,-73.952086,Madison
4132927501,35529,44,73,5.9,0.4,40.666963,-73.771003,Springfield Gardens South-Brookville
2031740018,25420,103,100,5.4,0.1,40.863108,-73.899357,Bedford Park-Fordham North
2032700113,42525,98,50,3.6,0.8,40.884076,-73.898053,Van Cortlandt Village
1013137501,796646,18,3,32.2,0,40.76139,-73.968118,Turtle Bay-East Midtown
4020897501,60773,13,98,4.4,0.2,40.730683,-73.859796,Rego Park
2031690034,60739,92,21,6.4,0.2,40.854169,-73.90355,Mount Hope
3053750077,38520,95,18,2.9,1,40.640042,-73.973466,Kensington-Ocean Parkway
3056630031,27002,11,1,18.9,1.1,40.632533,-73.992535,Borough Park
1018920019,33684,94,11,4.9,0.9,40.801891,-73.968424,Morningside Heights
2033420047,47905,97,100,3.1,0.2,40.874929,-73.878541,Norwood
2029310011,33751,105,72,3.1,0.7,40.832966,-73.90293,Morrisania-Melrose
1020750020,29520,99,65,3.1,0.9,40.824383,-73.949578,Hamilton Heights
2044390001,49770,88,89,3.2,0.1,40.863162,-73.864119,Bronxdale
4014550060,41712,91,44,3.1,0,40.753749,-73.87325,Jackson Heights
4096810073,25669,4,97,4.3,0.4,40.704444,-73.805549,Jamaica
3046410028,38640,91,26,3.6,0.8,40.655593,-73.926748,Rugby-Remsen Village
3014810059,30000,94,60,3.2,0.7,40.687927,-73.922764,Stuyvesant Heights
3013680063,34975,109,56,3.6,0.6,40.672133,-73.926405,Crown Heights North
3054720045,28860,88,20,3.7,0.8,40.627712,-73.986026,Borough Park
1014440036,28200,99,56,6.5,0,40.76689,-73.95791,Lenox Hill-Roosevelt Island
1018210055,40762,13,93,2.3,0.6,40.800151,-73.953215,Central Harlem South
4103520050,26621,4,57,9.3,0.3,40.708924,-73.777116,Jamaica
3025220003,26389,88,75,15.3,0.2,40.732967,-73.95809,Greenpoint
3048600031,35008,92,19,3,1,40.653167,-73.941022,East Flatbush-Farragut
3038800012,40500,67,56,2.5,0.1,40.654982,-73.899203,East New York
3014030048,34060,96,12,2.7,1,40.667213,-73.928501,Crown Heights North
2031950104,50611,95,90,3.4,0,40.856197,-73.906684,University Heights-Morris Heights
3062730039,51360,88,70,2.3,0.7,40.609734,-73.996517,Bensonhurst West
3010530070,32928,21,3,8.8,0.9,40.663257,-73.98906,Park Slope-Gowanus
1018327502,302399,48,59,3.7,0.2,40.792699,-73.967128,Upper West Side
1012020026,60719,46,12,16,0.5,40.786781,-73.968803,Upper West Side
3072797501,846120,55,57,4.9,0.7,40.574897,-73.973978,West Brighton
3051840006,103494,68,30,4.4,0.8,40.641273,-73.958296,Flatbush
4033787501,56320,11,70,5.2,0.5,40.713,-73.915102,Ridgewood
4126030063;4126037501,75339,3,97,4.1,0.3,40.689392,-73.762087,St. Albans
1019490047,60768,107,56,5.9,0.9,40.809247,-73.953733,Central Harlem South
4050490027,44100,65,2,3,0,40.759449,-73.821061,Flushing
4051800049,35893,94,44,3.3,1.6,40.75716,-73.824608,Flushing
4050130059,27300,91,39,2,1.2,40.76233,-73.824223,Flushing
4050130001,31680,91,1,1.7,1.7,40.762232,-73.824588,Flushing
3030437508,38250,17,83,8.6,0,40.708017,-73.945013,East Williamsburg
1007297502,860643,2,51,8.2,0.4,40.751881,-73.998596,Hudson Yards-Chelsea-Flatiron-Union Square
3032210031,62075,88,69,4.4,0.3,40.705091,-73.920497,Bushwick North
4002150009,35349,90,66,5.5,0.1,40.747252,-73.926405,Hunters Point-Sunnyside-West Maspeth
1005720049,33558,98,2,8.7,1,40.732528,-73.996973,West Village
2033177501,149937,3,100,4.2,0.1,40.868255,-73.89679,Van Cortlandt Village
3024727502,120814,3,93,4,0.4,40.735584,-73.959767,Greenpoint
4096790059,36700,88,100,11.6,0.7,40.703512,-73.805101,Jamaica
4004460001,30073,6,76,7.9,0.7,40.749338,-73.946787,Hunters Point-Sunnyside-West Maspeth
4161377502,53745,14,98,7.1,0.1,40.584402,-73.813196,Hammels-Arverne-Edgemere
5012390001,43700,30,100,3,0,40.63534,-74.162991,Mariner's Harbor-Arlington-Port Ivory-Graniteville
3002780033,79287,49,84,9.4,0.1,40.688798,-73.991656,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
3007720053,33345,12,40,12.6,0.5,40.649025,-74.015287,Sunset Park West
3012890001,146044,4,94,7.4,0.2,40.666438,-73.953399,Crown Heights South
5012680278,51450,55,10,29.6,0.3,40.630095,-74.166714,Mariner's Harbor-Arlington-Port Ivory-Graniteville
5012680278,80220,55,45,19,0.2,40.630095,-74.166714,Mariner's Harbor-Arlington-Port Ivory-Graniteville
1005580044,41750,119,60,6.6,0.6,40.732566,-73.989558,East Village
3029230025,33050,13,90,4.2,0.3,40.712592,-73.938069,East Williamsburg
3002210013,26500,170,28,1.9,0.6,40.699684,-73.993159,Brooklyn Heights-Cobble Hill
4042730105,40000,39,38,7.3,0.4,40.774239,-73.84054,College Point
2028100045,35790,92,31,5.5,1,40.849718,-73.90455,Mount Hope
2031570039,36000,91,12,5.5,1.3,40.855877,-73.900305,Mount Hope
3075660006,44551,89,92,8.1,0.1,40.628528,-73.956917,Flatbush
3076350077,40946,9,88,9.6,0,40.623772,-73.940497,Flatlands
2032670011,34388,107,84,2.6,0.7,40.878328,-73.903207,Van Cortlandt Village
5002380046,27253,48,31,4.8,0.9,40.629063,-74.130429,West New Brighton-New Brighton-St. George
4150040001,43585,53,61,8.6,0.1,40.666592,-73.782038,Springfield Gardens South-Brookville
1008187501,171178,31,73,11.2,0.3,40.739178,-73.9955,Hudson Yards-Chelsea-Flatiron-Union Square
3011787502,20281,94,33,12.9,0.4,40.672608,-73.960886,Crown Heights North
3053950008,33459,88,64,4.6,0.8,40.635407,-73.976847,Borough Park
3029647501,35709,62,45,5.6,0.3,40.71158,-73.92524,East Williamsburg
3084090001,26318,66,9,7.9,0.4,40.618864,-73.910226,Georgetown-Marine Park-Bergen Beach-Mill Basin
4051357502,185864,6,46,11.7,0.4,40.754426,-73.827882,Flushing
3023420001,160000,73,96,1.5,0,40.71807,-73.961083,North Side-South Side
1011690001,30652,109,20,10.5,0.4,40.783117,-73.982046,Upper West Side
3021220004,68160,87,94,5.5,0.1,40.68682,-73.969586,Clinton Hill
2031730029,27893,29,45,12,0.2,40.862059,-73.89933,Fordham South
3013680040,37454,15,6,17.6,0.6,40.672986,-73.925914,Crown Heights North
1008590015,108290,102,75,9.6,0,40.74482,-73.985113,Midtown-Midtown South
3052060050,27631,4,85,4.2,0.4,40.638333,-73.95877,Flatbush
1020020067,57600,99,1,5.4,2.5,40.822171,-73.956242,Manhattanville
2026820001,40309,97,32,6.3,0.8,40.828969,-73.899257,Morrisania-Melrose
2027560050,48991,95,100,4.7,0.1,40.82328,-73.887899,Hunts Point
2028660091,66340,92,57,4.2,0.6,40.848115,-73.915201,University Heights-Morris Heights
2027560001,49252,97,99,5.8,0.1,40.823607,-73.88857,Hunts Point
2028400084,47758,92,23,4.4,1,40.837418,-73.916512,West Concourse
2027470024,48150,96,100,5,0.1,40.823193,-73.889279,Hunts Point
1020740033,43958,99,69,4.3,0.5,40.823993,-73.949065,Hamilton Heights
2028010031,44138,105,15,6.2,0.9,40.848866,-73.906489,Mount Hope
2028660034,77040,93,46,4.4,0.7,40.84794,-73.916188,University Heights-Morris Heights
3024250029,27606,102,15,4.9,1,40.708731,-73.951162,North Side-South Side
2026730051,28432,107,9,5.4,1.1,40.829216,-73.899177,Morrisania-Melrose
3021860001,800690,44,73,8.4,0.1,40.703543,-73.96376,Williamsburg
2028660030,86670,92,75,3.3,0.5,40.84771,-73.916202,University Heights-Morris Heights
2027560006,38996,97,100,5.8,0.1,40.823766,-73.888581,Hunts Point
2028400077,58850,95,13,6.2,1,40.837161,-73.915124,West Concourse
2027470028,49293,96,100,5.4,0.1,40.823204,-73.889081,Hunts Point
1020750036,60656,99,69,4.6,0.5,40.824728,-73.948515,Hamilton Heights
3024250026,29718,104,21,5.2,1,40.708901,-73.951036,North Side-South Side
2028410089,35551,95,3,6.1,1.3,40.838046,-73.916139,West Concourse
2027550029,36787,92,97,7.1,0.1,40.823282,-73.887462,Hunts Point
2028340001,312269,96,87,0.8,0.7,40.840272,-73.912941,West Concourse
3024120027,30816,99,7,7.6,1,40.709912,-73.952867,North Side-South Side
2026630062,80214,115,28,4.3,0.8,40.829416,-73.901392,Morrisania-Melrose
3055600073,61740,89,24,2.5,1,40.618696,-73.993044,Bensonhurst West
1018420053,25154,79,100,3.9,0,40.79955,-73.961534,Morningside Heights
1018420055,25154,79,100,4,0,40.799581,-73.961602,Morningside Heights
1018420057,25154,79,6,3.6,1.5,40.799594,-73.961635,Morningside Heights
1004590032,36720,99,41,8.8,0,40.7258,-73.989725,East Village
3033300014,37312,88,9,3.8,1.1,40.690874,-73.921866,Bushwick South
1008010019,45449,98,87,5.1,0,40.744648,-73.992937,Hudson Yards-Chelsea-Flatiron-Union Square
1008030029,43968,111,86,4.2,0.4,40.745735,-73.991689,Midtown-Midtown South
4133120015,42265,62,40,3.5,0.8,40.666171,-73.767379,Springfield Gardens South-Brookville
4093750231,33000,28,1,43.3,0.4,40.696693,-73.815968,Richmond Hill
1008190017,30000,119,29,13.6,0.4,40.738475,-73.99353,Hudson Yards-Chelsea-Flatiron-Union Square
4002900025,113626,65,39,4.5,0.5,40.739666,-73.937416,Hunters Point-Sunnyside-West Maspeth
2027620086,34727,92,33,2.9,1,40.818086,-73.887416,Hunts Point
2026890048;2026890047;2026890001,31992,12,60,20.8,0.2,40.819741,-73.901482,Longwood
4156270045,87205,46,24,10.2,1.5,40.595258,-73.748481,Far Rockaway-Bayswater
1005100038,59757,2,65,14.9,0,40.724691,-73.995663,SoHo-TriBeCa-Civic Center-Little Italy
1020060045,29412,82,50,3.9,1,40.816433,-73.940444,Central Harlem North-Polo Grounds
4049807502,31594,35,40,13.6,0.2,40.760431,-73.829422,Flushing
3056380033,91800,90,7,3.2,1.2,40.639535,-73.999596,Borough Park
1010810060,47104,16,7,11.3,1.1,40.767333,-73.992278,Clinton
4002200023,43260,89,87,1,0,40.745608,-73.926757,Hunters Point-Sunnyside-West Maspeth
4050500056,34645,2,100,1.6,0.1,40.760291,-73.818955,Murray Hill
3021730035,30615,2,5,17.9,0.7,40.707357,-73.961771,Williamsburg
1021680036,48150,95,34,3.7,0,40.854642,-73.931437,Washington Heights North
2059070348,41803,51,81,4.5,0.8,40.889011,-73.911568,North Riverdale-Fieldston-Riverdale
1022140008,33000,91,1,268.8,0.2,40.871485,-73.913038,Marble Hill-Inwood
5028460001,71500,63,100,0.8,0.2,40.614147,-74.072497,Stapleton-Rosebank
3056380019,88100,59,79,3.4,0.5,40.639894,-74.000195,Borough Park
3054880015,49336,88,47,3.3,0.9,40.628591,-73.99054,Borough Park
1010810029,28293,109,12,12.9,0.9,40.765988,-73.990989,Clinton
2028740027,59880,5,5,10.1,0.6,40.843998,-73.922008,Highbridge
2025180036,137337,3,99,2.5,0.2,40.83994,-73.924196,Highbridge
2026907503,151965,5,62,5.7,0.5,40.821031,-73.899024,Longwood
1010707501; 1010700034,46791,11,19,10.1,1,40.759668,-73.995593,Hudson Yards-Chelsea-Flatiron-Union Square
3039080010,40602,91,63,3.2,0.8,40.683597,-73.885617,Cypress Hills-City Line
3026130001,35210,88,39,6.4,1.5,40.724702,-73.956934,Greenpoint
3051280003,46231,6,12,6.8,0.8,40.647949,-73.953657,Erasmus
3019600070,47304,89,83,4.1,0.6,40.684731,-73.967149,Clinton Hill
3039330016,43572,90,22,4.8,0.9,40.679753,-73.89198,Cypress Hills-City Line
3073240042,33600,93,10,6.5,0.8,40.599862,-73.951508,Madison
4157610014,36500,87,11,4.2,1.1,40.600796,-73.755554,Far Rockaway-Bayswater
3013210067,38650,92,53,2.8,0.8,40.662393,-73.950266,Prospect Lefferts Gardens-Wingate
3046220024,29168,90,9,3.8,1.1,40.65751,-73.928079,Prospect Lefferts Gardens-Wingate
3051670011,25200,97,7,3.8,1,40.644165,-73.955382,Erasmus
1012390058,25056,109,49,4.2,0,40.792569,-73.974796,Upper West Side
1012100058,29825,119,59,5.1,0.8,40.783569,-73.977229,Upper West Side
1011670104,27713,109,50,6.5,1.1,40.781377,-73.982126,Upper West Side
1011400133,35736,109,52,4.6,0,40.77564,-73.980608,Lincoln Square
1010640002,25202,99,7,13.3,0.7,40.767328,-73.989848,Clinton
4049717501,21747,15,48,7.4,0.5,40.761326,-73.831748,Flushing
1017750028,25870,114,100,1.2,0.1,40.804826,-73.936383,East Harlem North
2033100057,55650,72,64,3.1,0.6,40.873617,-73.88699,Bedford Park-Fordham North
4014587501,44195,7,4,13.8,0.5,40.749965,-73.882313,Jackson Heights
3027907504,78121,3,94,6.4,0.1,40.711817,-73.941998,East Williamsburg
4031047501,79106,4,100,4,0.2,40.725811,-73.859615,Rego Park
1013737508,271798,2,99,6.3,0.1,40.755734,-73.954304,Lenox Hill-Roosevelt Island
1008197504,26855,113,54,6.2,0.5,40.738264,-73.993025,Hudson Yards-Chelsea-Flatiron-Union Square
3019820069,37100,89,72,3.4,0.8,40.683387,-73.960844,Clinton Hill
3019820001,32400,89,2,5.8,1.6,40.683022,-73.961724,Clinton Hill
2032980005,40460,92,89,3.2,0.1,40.870633,-73.88604,Bedford Park-Fordham North
4006540062,30292,90,85,7.9,0.1,40.767594,-73.911996,Astoria
4006540067,30132,91,82,8.3,0.1,40.767586,-73.912004,Astoria
4006540072,30132,90,76,8.4,0.1,40.767577,-73.912007,Astoria
3053120032,26598,88,94,7.3,0.1,40.641403,-73.98282,Kensington-Ocean Parkway
2032920023,30469,70,100,2.6,0,40.870213,-73.883853,Bedford Park-Fordham North
1010070061,169720,113,20,5.7,0,40.764014,-73.981117,Midtown-Midtown South
1009030056,32369,60,44,13.8,0.5,40.738655,-73.982755,Gramercy
1016440008,47750,94,54,3.2,0.9,40.798983,-73.942449,East Harlem North
2029040001,40795,27,50,2.3,0.3,40.839469,-73.903694,Claremont-Bathgate
1010110013,131410,91,51,6.7,0,40.765561,-73.978019,Midtown-Midtown South
3019577501,41905,31,65,3.6,0.5,40.684877,-73.970207,Fort Greene
1004430020,26328,99,62,5.9,0.8,40.724425,-73.989224,East Village
1008347501,178051,107,60,11,0.1,40.74812,-73.985899,Midtown-Midtown South
3054080031,35000,93,44,4.5,0.8,40.632086,-73.976214,Borough Park
5001380100,26820,58,1,4.8,2.2,40.642445,-74.108172,West New Brighton-New Brighton-St. George
5001380258,26000,58,100,3.7,0.1,40.642078,-74.110312,West New Brighton-New Brighton-St. George
1014900044,48432,108,72,5.2,0.8,40.77116,-73.949907,Lenox Hill-Roosevelt Island
1014900040,44364,108,69,4.7,1,40.77105,-73.949647,Lenox Hill-Roosevelt Island
1014900030,44952,108,67,5.7,1,40.770646,-73.948694,Lenox Hill-Roosevelt Island
1014900032,44364,108,69,5.5,1,40.770792,-73.949041,Lenox Hill-Roosevelt Island
1014900036,44364,108,68,5.8,0.9,40.77094,-73.949387,Lenox Hill-Roosevelt Island
1014900010,44364,108,36,9.2,0.8,40.770444,-73.950276,Lenox Hill-Roosevelt Island
1014900015,44764,108,68,5.6,0.9,40.770298,-73.949929,Lenox Hill-Roosevelt Island
1014900009,47574,99,65,6.1,0.8,40.770587,-73.950619,Lenox Hill-Roosevelt Island
1014900019,44364,108,64,6,1,40.770087,-73.949435,Lenox Hill-Roosevelt Island
1014900023,44364,108,68,5.6,0.9,40.770067,-73.949388,Lenox Hill-Roosevelt Island
1008290050,112608,116,1,30.8,1.1,40.744996,-73.988773,Hudson Yards-Chelsea-Flatiron-Union Square
1008790023,163311,90,10,21.6,0.6,40.739699,-73.984591,Gramercy
4068570053,29145,10,33,17.2,0.2,40.721159,-73.805359,Pomonok-Flushing Heights-Hillcrest
4063087501,26071,5,17,17.7,0.3,40.760593,-73.766977,Bayside-Bayside Hills
4014350001,54022,6,39,14.4,0.6,40.756062,-73.880515,Jackson Heights
3022950021,78215,2,3,28.1,0.8,40.721489,-73.958332,North Side-South Side
4086680108,58236,5,100,3,0,40.726844,-73.713514,Bellerose
3074220801,26000,54,70,4.2,0,40.593496,-73.943329,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
2030667501,35390,5,37,11.3,0,40.85593,-73.887258,Belmont
2023270039,33150,62,38,13.9,0,40.816477,-73.919284,Melrose South-Mott Haven North
1019380046,41380,109,23,6.9,0.9,40.814291,-73.945337,Central Harlem North-Polo Grounds
1007890040,30528,99,18,24.6,0.2,40.754515,-73.988071,Midtown-Midtown South
1010720033,26700,97,80,3.9,0.5,40.76062,-73.994766,Clinton
2033200031,27000,107,5,4.4,0.1,40.872231,-73.889581,Van Cortlandt Village
4158177501,156952,13,51,5.3,0.6,40.593263,-73.758984,Far Rockaway-Bayswater
4050150008,33000,88,10,3.3,1.1,40.763509,-73.822938,Murray Hill
1012930012,44327,23,15,23.7,0.9,40.762676,-73.973262,Midtown-Midtown South
2045460012,26500,91,99,3.8,0.1,40.868359,-73.86725,Bronxdale
1011670061,126811,88,75,3.7,0,40.782247,-73.982689,Upper West Side
1015330022,169507,53,61,5.3,0.6,40.778651,-73.95119,Yorkville
1014737502,157260,62,68,5.6,0.5,40.771786,-73.951387,Lenox Hill-Roosevelt Island
1014990065,57726,97,56,5.2,0.7,40.782692,-73.959153,Upper East Side-Carnegie Hill
1007380048,28078,119,85,3.2,0,40.740715,-74.002685,Hudson Yards-Chelsea-Flatiron-Union Square
2033040126,35361,96,24,5.2,0.7,40.869896,-73.890547,Bedford Park-Fordham North
3054160007,45068,89,33,4.2,0.6,40.631471,-73.975613,Flatbush
3011790023,38815,94,31,4.2,0.8,40.67334,-73.965525,Prospect Heights
2048250080,43068,87,100,3.6,0.1,40.887373,-73.861748,Williamsbridge-Olinville
3054007502,37022,99,12,3.2,1,40.63621,-73.971979,Kensington-Ocean Parkway
3011790071,48959,94,64,4.3,0.6,40.672621,-73.965792,Prospect Heights
1008310007,25974,109,48,4.9,0.6,40.746237,-73.989043,Midtown-Midtown South
1014720034,39000,84,16,6.2,0.9,40.771238,-73.95221,Lenox Hill-Roosevelt Island
3035210022,27300,89,96,6.2,0.1,40.668781,-73.910519,Brownsville
1013270029,38000,94,18,19.9,0.2,40.757901,-73.967947,Turtle Bay-East Midtown
4067987503,24010,8,88,3.3,0.5,40.728075,-73.809863,Pomonok-Flushing Heights-Hillcrest
4005527501,37450,10,38,7,0.5,40.766414,-73.928813,Astoria
3014267501,30700,93,25,6.4,0.8,40.663053,-73.939615,Crown Heights South
4049607502,25777,12,54,5.4,0.7,40.764766,-73.830422,Flushing
4049770050,29273,89,15,19.5,0.6,40.763814,-73.82862,Flushing
1021610110,26210,93,59,4.3,0.8,40.85596,-73.928215,Washington Heights North
3043680001,31387,24,14,15.3,0.5,40.656889,-73.889364,East New York
3030390033,26400,99,100,2.1,0.1,40.709681,-73.93458,Bushwick South
2028430093,43170,95,85,4.9,0.6,40.839607,-73.914836,West Concourse
4003020006,67223,12,5,18.6,0.5,40.736147,-73.936373,Hunters Point-Sunnyside-West Maspeth
2033990070,50010,58,9,5.5,0.7,40.898347,-73.859851,Woodlawn-Wakefield
5000200008,62160,53,4,5.7,0.1,40.642636,-74.079663,West New Brighton-New Brighton-St. George
5001380258; 5001380100,52820,58,22,4.3,1.2,40.642078,-74.110312,West New Brighton-New Brighton-St. George
1010410011,150000,54,17,6.3,1,40.762996,-73.987766,Clinton
1012910028,441776,33,52,17.4,0,40.760718,-73.972642,Midtown-Midtown South
3054950601,28900,29,56,3.5,0.1,40.616591,-73.974487,Ocean Parkway South
4022397501,83141,53,1,14.4,2.7,40.719418,-73.838362,Forest Hills
4050490001,82609,79,55,2.6,0.8,40.758332,-73.822689,Flushing
1014090021,71189,96,100,4.7,0,40.771645,-73.960998,Upper East Side-Carnegie Hill
1001907506,74085,19,54,9.6,0.5,40.720143,-74.008539,SoHo-TriBeCa-Civic Center-Little Italy
3072140001,177000,62,60,5.1,0.5,40.586875,-73.97141,Gravesend
1005217505,58788,99,11,14.5,0.1,40.725701,-73.993979,West Village
1014710038,38322,59,1,4,0,40.770752,-73.953027,Lenox Hill-Roosevelt Island
3021830058,25800,94,50,5.7,0.9,40.706196,-73.959687,Williamsburg
2054210005,37800,90,66,2.8,0,40.832167,-73.825542,Schuylerville-Throgs Neck-Edgewater Park
3024210018,26532,109,41,8.6,0.7,40.711226,-73.956528,North Side-South Side
3024360010,26568,105,97,2.8,0.6,40.709737,-73.954945,North Side-South Side
3024250032,26070,102,46,4.5,1.1,40.708484,-73.95131,North Side-South Side
3053630006,38400,89,32,4.1,0.6,40.636726,-73.983163,Borough Park
3021310008,40118,11,82,7.5,0.4,40.710391,-73.964759,North Side-South Side
3024511002,27764,11,99,5.3,0.1,40.708263,-73.953002,North Side-South Side
4021160059,34658,6,61,7.1,0.5,40.728445,-73.854446,Forest Hills
1014977501,160719,91,10,6.4,1,40.781149,-73.959923,Upper East Side-Carnegie Hill
1007490017,31797,92,83,0,0.6,40.74699,-73.998509,Hudson Yards-Chelsea-Flatiron-Union Square
1006427502,131266,22,34,9.5,0.6,40.738151,-74.008462,West Village
2046760110,34148,13,30,11.8,0.1,40.880766,-73.859161,Williamsbridge-Olinville
2028290006,26845,96,41,4.3,1,40.851812,-73.907952,Mount Hope
1018870048,26834,102,92,8.6,0.9,40.796049,-73.972978,Upper West Side
1012760023,32944,106,1,22.9,1.2,40.752101,-73.979416,Murray Hill-Kips Bay
4017067501,121655,10,67,10.1,0.3,40.758108,-73.857201,East Elmhurst
3025570007,32589,88,62,12.5,0.4,40.730475,-73.958839,Greenpoint
4019180052; 4019180055,444870,57,80,5.1,0.5,40.736982,-73.864614,Corona
4019180105; 4019180107,435393,56,64,5.9,0,40.734921,-73.86245,Corona
4051027503,40110,3,29,9.3,0.4,40.753872,-73.832381,Flushing
1012520060;1012520063,67250,109,29,7.4,0.9,40.794114,-73.974567,Upper West Side
2032490202,53500,92,100,3.5,0,40.871918,-73.902287,Van Cortlandt Village
2037340015,29256,62,85,0.6,0.3,40.826306,-73.883493,Soundview-Bruckner
1005630048,30378,95,98,4.7,0.6,40.733019,-73.992618,West Village
4015560006,45850,87,26,4.4,0.9,40.745144,-73.878189,Elmhurst
4015560001,44130,88,42,4.2,0.8,40.74513,-73.878196,Elmhurst
1010270020,593516,69,60,13.1,0,40.765098,-73.982095,Midtown-Midtown South
1020957502,39039,99,97,1,0,40.829008,-73.95033,Hamilton Heights
3012590029,31600,95,37,2.9,0.9,40.670276,-73.955999,Crown Heights North
3048840054,42288,79,38,4.3,1,40.650042,-73.949483,Erasmus
3052250060,43900,88,80,3.5,0.6,40.63695,-73.95267,Flatbush
3049680050,30600,89,65,3.3,0.8,40.639757,-73.943588,East Flatbush-Farragut
3051620034,42030,80,52,3.6,0.8,40.641935,-73.959474,Flatbush
1017857502,35894,11,3,10.2,1.4,40.800649,-73.938031,East Harlem North
2041140001,41150,89,86,3.4,0.5,40.849606,-73.850809,Van Nest-Morris Park-Westchester Square
1009960009,30150,109,1,33.7,2.5,40.756022,-73.984808,Midtown-Midtown South
1010460001,70507,84,99,5,0.1,40.766084,-73.985379,Clinton
4005500007,30291,64,13,10.7,0.3,40.768955,-73.928269,Old Astoria
1010090044,128433,7,24,17.5,0.6,40.764688,-73.978095,Midtown-Midtown South
1010480039,44840,116,1,26.4,1.4,40.767634,-73.98296,Clinton
1011820049,34312,119,88,6.8,0,40.779462,-73.985803,Lincoln Square
