LandUse,BldgArea,NumBldgs,NumFloors,ProxCode,LotType,BoroCode,BBL,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
3.0,63990,1,6.0,3.0,5.0,2,2025060024,1005550,244380,3b,,210N075,20908.0,,1,,,19v2,,452.914330193,12398.6320836,69322.0,92,38,4.7,0.7,40.837444,-73.92328,Highbridge
5.0,43000,1,5.0,3.0,3.0,1,1008290022,987280,210659,8d,,104 002,10306.0,,1,,,19v2,,441.441708277,9398.24809314,43000.0,96,97,1.8,0.0,40.744719,-73.989062,Hudson Yards-Chelsea-Flatiron-Union Square
4.0,84000,1,13.0,3.0,5.0,1,1013310039,993561,216314,8c,,106E053,10506.0,,1,,,19v2,,403.173472638,10113.3656419,82462.0,60,26,8.6,0.2,40.760678,-73.966476,Turtle Bay-East Midtown
8.0,26282,1,3.0,3.0,5.0,1,1004430016,987160,203156,12c,,102 010,10205.0,,1,,,19v2,,413.497436459,9559.46926298,26282.0,128,45,1.1,0.0,40.724515,-73.989433,East Village
3.0,113000,1,6.0,3.0,5.0,1,1015500007,998052,222852,9a,,108S026,10515.0,,1,,,19v2,,668.413759723,23719.3935272,113000.0,60,85,3.8,0.0,40.778352,-73.950754,Yorkville
3.0,35568,1,6.0,2.0,5.0,1,1018360037,994466,228889,5d,,107S047,10702.0,,1,,,19v2,,386.113312374,9258.37644816,35568.0,115,60,6.1,1.0,40.795088,-73.962938,Upper West Side
3.0,53136,1,6.0,3.0,5.0,1,1015940007,997692,230057,6b,,107N061,10601.0,,1,,,19v2,,448.34961492,12417.4919107,53136.0,116,94,4.2,0.0,40.797768,-73.951306,Central Harlem South
2.0,27500,1,5.0,3.0,5.0,1,1015350007,997637,223678,9a,,108S035,10514.0,,1,,,19v2,,352.418642745,7553.38884086,27500.0,99,79,4.7,0.8,40.780578,-73.952139,Yorkville
4.0,171085,1,15.0,2.0,5.0,1,1011580038,988814,222521,8c,,106W012,10407.0,,1,,,19v2,,508.931724675,15599.7666153,166922.0,95,42,6.9,0.7,40.777557,-73.983221,Lincoln Square
3.0,58904,1,6.0,1.0,5.0,1,1021750032,1003944,254042,3a,,112 045,10803.0,,1,,,19v2,,496.009541447,15308.0443843,58904.0,94,66,2.7,0.4,40.864107,-73.928539,Washington Heights North
3.0,81804,1,6.0,1.0,3.0,1,1021390523,1000829,248137,3b,,112 004,10802.0,,1,,,19v2,,566.140601858,17575.2481144,81804.0,96,94,3.2,0.6,40.847579,-73.939642,Washington Heights South
4.0,438635,1,36.0,3.0,4.0,1,1009440010,991883,211462,8d,,104 035,10309.0,,1,,,19v2,,980.464569112,33806.96356470001,438635.0,39,59,4.8,0.7,40.747387,-73.972359,Murray Hill-Kips Bay
3.0,28695,1,5.0,3.0,3.0,1,1018470039,995837,231765,5d,,107N069,10702.0,,1,,,19v2,,350.862752083,7479.54712328,28695.0,119,57,6.2,0.7,40.80286,-73.958408,Central Harlem South
3.0,79422,1,14.0,2.0,3.0,1,1001000026,982536,198403,12b,,101S021,10103.0,,1,,,19v2,,323.467914112,6494.58641739,73779.0,118,49,5.5,0.6,40.711308,-74.006356,Battery Park City-Lower Manhattan
3.0,52543,1,12.0,3.0,5.0,1,1008010065,986111,210825,8d,,105S012,10305.0,,1,,,19v2,,285.010732386,4318.87009392,42422.0,108,85,3.3,0.0,40.745334,-73.992703,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,127764,2,6.0,1.0,3.0,3,3048470004,1001472,178111,17b,,310 051,31507.0,,1,,,19v2,,1135.31706825,49076.0074518,140540.0,63,35,4.0,0.9,40.656151,-73.93784,East Flatbush-Farragut
3.0,127764,2,6.0,1.0,3.0,3,3048470004,1001472,178111,17b,,310 051,31507.0,,1,,,19v2,,1135.31706825,49076.0074518,127764.0,63,16,4.3,1.0,40.655827,-73.937614,East Flatbush-Farragut
3.0,80328,1,15.0,3.0,5.0,1,1012330002,990376,226474,5d,,107S019,10409.0,,1,,,19v2,,356.434885457,7751.49429655,80328.0,95,79,3.9,0.5,40.788406,-73.978195,Upper West Side
3.0,26928,1,6.0,2.0,5.0,1,1012520072,990967,228689,5d,,107S026,10409.0,,1,,,19v2,,336.987969614,6687.58031876,26938.0,109,67,4.5,0.6,40.794177,-73.974716,Upper West Side
3.0,57125,1,4.0,1.0,3.0,3,3031780023,1006106,197447,13b,,309 055,31102.0,,1,,,19v2,,509.881139839,15552.8113583,61124.0,88,83,5.1,0.2,40.708286,-73.921135,Bushwick North
5.0,233484,1,17.0,3.0,3.0,1,1008630060,989017,211610,8d,,104 018,10306.0,,1,,,19v2,,723.169722715,13476.6486319,231315.0,94,85,8.2,0.0,40.747515,-73.982763,Midtown-Midtown South
3.0,42924,1,6.0,2.0,5.0,1,1021800100,1002015,249550,3a,,112 017,10803.0,,1,,,19v2,,399.96854726,9945.20032633,42924.0,99,91,3.0,0.7,40.851779,-73.93598,Washington Heights North
5.0,493039,1,26.0,3.0,4.0,1,1000780004,982270,197702,12b,,101S011,10102.0,,1,,,19v2,,643.555899279,21529.872377,505622.0,107,81,10.6,0.0,40.709112,-74.006893,Battery Park City-Lower Manhattan
4.0,36108,1,6.0,2.0,3.0,1,1021560022,1003675,249031,3a,,112 020,10803.0,,1,,,19v2,,355.736811692,7786.81010661,36118.0,90,43,5.9,1.0,40.850011,-73.929837,Washington Heights North
5.0,101936,3,7.0,3.0,3.0,1,1005440001,986288,204477,12c,,103 024,10207.0,,1,,,19v2,,506.636266747,15753.1289195,79936.0,134,32,14.5,1.5,40.72816,-73.992878,West Village
2.0,35520,1,5.0,1.0,5.0,1,1022270015,1006599,255046,3a,,112 065,10804.0,,1,,,19v2,,425.767381377,11317.6818341,35520.0,93,19,4.9,1.1,40.866697,-73.918854,Marble Hill-Inwood
3.0,50832,1,6.0,2.0,3.0,1,1019680044,997615,235654,6a,,107N096,10707.0,,1,,,19v2,,425.57569159,11306.6004246,54390.0,99,100,3.7,0.0,40.81338,-73.951465,Manhattanville
5.0,42544,1,6.0,2.0,3.0,1,1002080019,984321,201083,12c,,101N047,10105.0,,1,,,19v2,,768.304759714,14311.6671884,42544.0,36,53,13.3,0.2,40.718087,-74.000036,SoHo-TriBeCa-Civic Center-Little Italy
3.0,96699,1,18.0,3.0,3.0,1,1015290001,996717,222325,9a,,108S017,10514.0,,1,,,19v2,,370.30612358,8196.80342288,97646.0,55,51,8.6,0.4,40.776734,-73.955066,Yorkville
3.0,49680,1,8.0,2.0,5.0,1,1015180031,997258,223888,9a,,108S024,10514.0,,1,,,19v2,,360.415113739,7907.84465139,49680.0,44,56,6.0,0.5,40.781114,-73.953406,Upper East Side-Carnegie Hill
3.0,67000,1,13.0,3.0,5.0,1,1013610007,993757,213680,8d,,104 054,10507.0,,1,,,19v2,,415.802758919,10387.2925417,78964.0,88,57,3.7,0.9,40.753081,-73.965863,Turtle Bay-East Midtown
3.0,238923,1,27.0,3.0,3.0,1,1005500022,985305,205930,12c,,103 021,10207.0,,1,,,19v2,,445.835579723,12291.6186388,222273.0,92,28,7.1,0.6,40.731913,-73.996587,West Village
4.0,88300,1,14.0,3.0,5.0,1,1013440041,993445,214544,8d,,104 052,10506.0,,1,,,19v2,,399.158245683,9941.18322218,86279.0,58,81,7.1,0.3,40.755828,-73.966912,Turtle Bay-East Midtown
3.0,75524,1,12.0,2.0,3.0,1,1018920013,992914,231457,5d,,107S042,10703.0,,1,,,19v2,,365.710218116,8212.63151083,83523.0,83,90,2.4,0.0,40.801952,-73.968728,Morningside Heights
3.0,58723,1,15.0,3.0,5.0,1,1011290045,991195,223360,8c,,107S008,10406.0,,1,,,19v2,,307.002866981,5185.65198486,58723.0,39,98,3.7,0.0,40.779852,-73.974497,Upper West Side
4.0,54430,1,5.0,3.0,5.0,1,1022250010,1005543,254620,3a,,112 058,10804.0,,1,,,19v2,,609.544192799,23217.5449401,54430.0,89,45,0.5,1.0,40.865706,-73.923436,Marble Hill-Inwood
8.0,58306,1,7.0,3.0,5.0,1,1016030063,996929,226627,6b,,108S043,10602.0,,1,,,19v2,,461.725219415,13228.7163424,69806.0,104,54,9.6,0.4,40.789071,-73.954516,East Harlem South
2.0,42785,1,4.0,2.0,5.0,3,3013610076,1003773,184647,17a,,307 025,30505.0,,1,,,19v2,,457.839321955,12892.1334282,43855.0,109,58,2.8,0.6,40.673216,-73.929793,Crown Heights North
3.0,72000,1,9.5,2.0,5.0,1,1012170057,991441,226328,5d,,107S021,10408.0,,1,,,19v2,,432.987294411,11717.0646346,72000.0,105,65,9.7,0.8,40.7879,-73.973454,Upper West Side
3.0,31476,1,6.0,3.0,5.0,1,1018770039,993488,230929,5d,,107S044,10703.0,,1,,,19v2,,358.042418471,7819.16295774,31476.0,46,17,4.1,1.1,40.800554,-73.966008,Upper West Side
3.0,30498,1,6.0,2.0,5.0,1,1019760026,995550,234542,5c,,107N079,10707.0,,1,,,19v2,,355.894933688,7761.04997178,31150.0,109,99,4.9,0.1,40.810161,-73.959057,Morningside Heights
3.0,59196,1,6.0,2.0,3.0,1,1020580040,998699,239140,6a,,111S038,10710.0,,1,,,19v2,,464.277573055,13312.9193435,59196.0,104,57,3.0,0.0,40.822848,-73.947552,Hamilton Heights
8.0,40756,1,6.0,3.0,5.0,2,2026090002,1010209,241504,3d,,210N063,21003.0,,1,,,19v2,,347.180015863,7180.10107183,40756.0,1,84,8.8,0.0,40.829793,-73.906403,Claremont-Bathgate
3.0,29520,1,6.0,3.0,5.0,1,1020750014,998110,239764,6a,,111S037,10710.0,,1,,,19v2,,337.814805442,6873.80686295,29520.0,29,82,4.2,0.9,40.824611,-73.950123,Hamilton Heights
3.0,98820,1,6.0,1.0,5.0,3,3050660031,997714,177908,17b,,310 019,31601.0,,1,,,19v2,,714.665167237,31106.5424636,98812.0,57,3,4.4,1.5,40.655326,-73.951537,Prospect Lefferts Gardens-Wingate
3.0,45426,1,6.0,3.0,3.0,1,1006340023,982324,207491,12a,,103 013,10210.0,,1,,,19v2,,403.415247813,9714.04090072,45426.0,63,72,5.1,0.5,40.736389,-74.006874,West Village
3.0,28020,1,7.0,3.0,5.0,1,1018400033,995045,229732,5d,,107S047,10702.0,,1,,,19v2,,306.466524991,4918.15037189,28020.0,99,63,6.0,0.6,40.797107,-73.960723,Upper West Side
2.0,30855,3,5.0,2.0,5.0,1,1020810006,998703,241263,3b,,111N056,10710.0,,1,,,19v2,,364.214678823,8159.42084414,32500.0,109,1,6.8,2.2,40.828419,-73.947251,Hamilton Heights
3.0,45774,1,7.0,3.0,3.0,1,1012440044,989577,225387,5d,,107S016,10409.0,,1,,,19v2,,329.19963989,6087.54425116,48978.0,99,73,3.9,0.4,40.785261,-73.980511,Upper West Side
5.0,173491,1,21.0,3.0,3.0,1,1007760001,985184,211505,8d,,105S010,10304.0,,1,,,19v2,,457.066926424,10175.0039155,181249.0,94,82,10.8,0.0,40.747294,-73.997023,Midtown-Midtown South
5.0,40564,1,11.0,2.0,3.0,1,1000760001,982766,197486,12b,,101S012,10102.0,,1,,,19v2,,256.962083418,3889.89268295,40564.0,131,10,21.1,0.1,40.708769,-74.005136,Battery Park City-Lower Manhattan
2.0,89540,1,5.0,2.0,5.0,1,1021740135,1004122,253057,3a,,112 046,10803.0,,1,,,19v2,,747.133992341,31233.5224643,104463.0,89,70,3.6,0.0,40.861169,-73.927678,Washington Heights North
8.0,83087,1,5.0,2.0,3.0,1,1021650026,1002518,249167,3a,,112 023,10803.0,,1,,,19v2,1.0,699.639599206,30202.6358822,97300.0,114,70,3.7,0.5,40.850626,-73.934377,Washington Heights North
3.0,97857,1,13.0,2.0,3.0,1,1018900053,992518,230747,5d,,107S041,10703.0,,1,,,19v2,,423.034612266,11184.5790654,106011.0,103,41,3.7,0.6,40.79986,-73.969859,Upper West Side
8.0,1651267,2,31.0,1.0,3.0,1,1021390250,1000013,247059,3b,,112 001,10802.0,,1,,,19v2,,1411.814444,55669.6441229,285893.0,46,16,7.3,2.0,40.844498,-73.942504,Washington Heights South
2.0,39432,1,6.0,1.0,3.0,2,2025210001,1005409,245718,3b,,210N073,20908.0,,1,,,19v2,,516.724433028,8575.89000698,39432.0,94,62,3.0,0.8,40.840905,-73.92345,Highbridge
3.0,29520,1,6.0,2.0,5.0,1,1020750005,997923,239867,6a,,111S037,10710.0,,1,,,19v2,,349.70755526,7471.6091339,29520.0,109,83,3.6,0.9,40.82466,-73.950243,Hamilton Heights
3.0,55302,1,6.0,2.0,3.0,1,1021370052,999772,244283,3b,,111N082,10802.0,,1,,,19v2,,451.584151523,12502.7658957,55302.0,104,72,4.2,0.7,40.837228,-73.944223,Washington Heights South
3.0,27521,1,5.0,2.0,3.0,1,1018420051,994956,230459,5d,,107S048,10702.0,,1,,,19v2,,321.522887981,5894.39049219,25336.0,31,34,6.6,1.1,40.799078,-73.96118,Morningside Heights
3.0,40206,1,6.0,3.0,5.0,1,1021800098,1001982,249460,3a,,112 017,10803.0,,1,,,19v2,,390.92452549,9534.40677649,40206.0,99,90,3.6,0.7,40.851412,-73.936169,Washington Heights North
5.0,411074,1,22.0,3.0,3.0,1,1008140001,987521,213798,8d,,105N036,10305.0,,1,,,19v2,,623.972475945,22014.9653316,390672.0,94,76,12.5,0.0,40.7537,-73.988638,Midtown-Midtown South
4.0,71115,2,16.0,3.0,5.0,1,1008900005,989610,211579,8d,,104 031,10307.0,,1,,,19v2,,402.178914525,9772.36067443,74671.0,97,25,7.1,0.0,40.747512,-73.981013,Murray Hill-Kips Bay
3.0,46752,1,6.0,1.0,3.0,1,1019490018,997091,233993,6a,,107N084,10706.0,,1,,,19v2,,407.369351977,10369.3112077,46752.0,107,62,3.8,0.0,40.809028,-73.953892,Central Harlem South
3.0,52616,1,6.0,3.0,4.0,1,1021790158,1001346,250749,3a,,112 021,10803.0,,1,,,19v2,,441.478967715,10245.8963504,52616.0,89,44,3.7,0.0,40.854824,-73.937991,Washington Heights North
3.0,29520,1,6.0,3.0,5.0,1,1020750011,998049,239798,6a,,111S037,10710.0,,1,,,19v2,,345.664172262,7268.36989744,29520.0,109,50,3.8,0.0,40.82463,-73.95017,Hamilton Heights
3.0,27810,1,6.0,2.0,5.0,1,1020020052,996705,238580,6a,,111S020,10707.0,,1,,,19v2,,343.567042031,7001.17441845,27810.0,114,29,5.4,0.9,40.821577,-73.954599,Manhattanville
5.0,56827,1,6.0,2.0,5.0,1,1005640039,986858,206537,12c,,103 026,10207.0,,1,,,19v2,,552.052880327,11081.4721997,40000.0,106,55,10.5,0.0,40.733707,-73.990994,West Village
3.0,28188,1,6.0,3.0,5.0,1,1018670052,995209,232895,5c,,107N067,10703.0,,1,,,19v2,,339.366009132,6810.08098302,30594.0,94,100,2.7,0.1,40.805597,-73.960201,Morningside Heights
3.0,48387,1,9.0,3.0,5.0,1,1015130009,996129,222969,8c,,108S023,10514.0,,1,,,19v2,,350.539115581,7406.45166061,52000.0,93,84,4.0,0.0,40.778516,-73.957325,Upper East Side-Carnegie Hill
2.0,48620,3,5.0,3.0,5.0,1,1020010050,996162,238242,5c,,111S011,10707.0,,1,,,19v2,,440.872280215,12128.0879344,48620.0,93,85,1.9,0.8,40.820419,-73.955857,Manhattanville
3.0,83805,1,12.0,3.0,5.0,1,1018920016,992950,231524,5d,,107S042,10703.0,,1,,,19v2,,356.434277542,7732.48361896,84000.0,103,87,2.8,0.0,40.801842,-73.968457,Morningside Heights
4.0,32453,1,7.0,1.0,3.0,1,1020670020,1000174,241325,3b,,111N064,10710.0,,1,,,19v2,,337.247648714,6965.37562394,26775.0,1,93,10.1,0.0,40.828996,-73.942123,Hamilton Heights
5.0,163440,1,12.0,1.0,3.0,1,1019300030,998388,233929,6a,,107N085,10705.0,,1,,,19v2,,543.727045943,13452.0853588,155757.0,106,73,11.1,0.1,40.8084,-73.948756,Central Harlem South
3.0,26495,1,7.0,3.0,5.0,1,1019450007,996317,233223,6a,Y,107N070,10706.0,,1,,,19v2,,313.907260654,5421.67133273,26495.0,118,95,5.2,0.0,40.806482,-73.956198,Central Harlem South
3.0,99435,1,15.0,2.0,3.0,1,1012450025,989869,225964,5d,,107S016,10409.0,,1,,,19v2,,366.251215179,8205.94581905,100435.0,90,95,4.0,0.0,40.786682,-73.979485,Upper West Side
3.0,63384,1,6.0,2.0,5.0,1,1021360090,999411,244186,3b,,111N081,10802.0,,1,,,19v2,,507.189777901,15413.344703,63384.0,105,100,3.3,0.0,40.836721,-73.945384,Washington Heights South
4.0,25144,1,7.0,3.0,5.0,1,1005390028,984428,204936,12c,,103 007,10207.0,,1,,,19v2,,303.752809253,5119.46600686,25144.0,99,70,6.0,0.8,40.729031,-73.999174,West Village
4.0,27109,1,3.0,3.0,3.0,1,1002030031,985282,200336,12c,,101N049,10105.0,,1,,,19v2,,358.146371209,7849.54247489,17350.0,13,1,56.2,0.3,40.716355,-73.995996,SoHo-TriBeCa-Civic Center-Little Italy
3.0,29094,1,6.0,2.0,5.0,1,1019760048,995358,234768,5c,,107N079,10707.0,,1,,,19v2,,351.114225458,7576.23993291,28140.0,93,84,3.0,0.7,40.810957,-73.959074,Morningside Heights
2.0,127255,6,5.0,2.0,1.0,1,1022480092,1005553,255942,3a,,112 056,10804.0,,1,,,19v2,,926.267531551,39309.0213499,127255.0,99,78,4.1,0.0,40.868764,-73.923244,Marble Hill-Inwood
3.0,42570,1,5.0,2.0,5.0,1,1015600005,997712,220883,9a,,108S019,10516.0,,1,,,19v2,,411.348576311,10572.3259553,51084.0,60,52,4.6,0.0,40.772665,-73.951318,Yorkville
3.0,43326,1,6.0,2.0,5.0,1,1021800020,1001568,249446,3a,,112 017,10803.0,,1,,,19v2,,422.766768308,11037.2473134,53277.0,92,65,2.7,0.0,40.850959,-73.937257,Washington Heights North
3.0,61566,1,6.0,3.0,5.0,3,3050640082,996172,177581,16d,,310 004,31601.0,,1,,,19v2,,608.952887264,20248.0919416,65876.0,92,16,4.0,1.2,40.65372,-73.957221,Prospect Lefferts Gardens-Wingate
2.0,25160,1,5.0,2.0,5.0,1,1021190012,1000153,243892,3b,,111N083,10801.0,,1,,,19v2,,358.988985528,7800.63281848,25160.0,29,62,6.7,0.8,40.836135,-73.942078,Washington Heights South
5.0,180349,1,13.0,3.0,3.0,1,1012790069,990012,214369,8d,,104 042,10503.0,,1,,,19v2,,523.904614559,14063.0974633,180349.0,89,32,18.7,0.0,40.755164,-73.979188,Midtown-Midtown South
5.0,75799,1,6.0,3.0,3.0,1,1008460026,987075,207871,12c,,102 044,10306.0,,1,,,19v2,,565.5714934,11914.5360149,65403.0,93,54,16.1,0.0,40.737232,-73.99029,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,183101,1,15.0,2.0,3.0,1,1013930033,994958,221758,8c,,108S009,10508.0,,1,,,19v2,,530.968729078,16900.5828937,185425.0,93,100,5.2,0.5,40.7753,-73.960772,Upper East Side-Carnegie Hill
3.0,51975,1,6.0,1.0,3.0,3,3065970052,988885,160834,22d,,313 076,32003.0,,1,,,19v2,,598.78446856,16149.0793832,51975.0,85,44,3.5,0.9,40.608048,-73.983538,Bensonhurst East
8.0,129207,3,4.0,1.0,3.0,3,3073240001,997497,158251,29a,,314 025,32202.0,,1,,,19v2,,1211.54183238,54528.3416095,96800.0,59,87,3.7,0.2,40.601521,-73.95284,Madison
3.0,83390,1,6.0,3.0,5.0,3,3052400025,995791,170296,22c,,313 013,31605.0,,1,,,19v2,,585.125272891,20355.8223541,83390.0,88,88,3.5,0.5,40.634073,-73.95798,Flatbush
5.0,52150,1,6.0,3.0,3.0,1,1010260021,989210,217685,8c,,106W029,10402.0,,1,,,19v2,,397.896964736,8843.91884451,33323.0,101,100,0.4,0.0,40.764225,-73.982391,Midtown-Midtown South
3.0,114485,1,8.0,1.0,3.0,1,1021800513,1002914,251749,3a,,112 029,10803.0,,1,,,19v2,,552.226904386,17739.2059496,119064.0,11,64,6.6,0.3,40.857467,-73.932248,Washington Heights North
2.0,32295,1,5.0,3.0,5.0,1,1022270023,1006552,254942,3a,,112 065,10804.0,,1,,,19v2,,453.0274119,11242.9649321,32295.0,106,2,4.4,1.4,40.866102,-73.919205,Marble Hill-Inwood
4.0,45072,1,6.0,3.0,5.0,1,1022280042,1006870,255099,3a,,112 065,10804.0,,1,,,19v2,,449.01777513,11206.8977613,40565.0,91,4,7.4,0.1,40.866493,-73.918124,Marble Hill-Inwood
4.0,76450,1,6.0,2.0,3.0,1,1007710046,985183,210102,8d,,103 034,10304.0,,1,,,19v2,,492.268493756,14651.5409193,61690.0,79,43,7.4,0.7,40.743106,-73.996377,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,106163,1,10.0,2.0,3.0,1,1013780048,992854,218495,8c,,106E040,10508.0,,1,,,19v2,,473.12638809,13753.1573736,106163.0,109,6,8.8,0.0,40.766616,-73.96891,Upper East Side-Carnegie Hill
4.0,67880,1,16.0,3.0,4.0,1,1014370029,995136,216935,8c,,106E056,10511.0,,1,,,19v2,,461.547864343,6725.10205844,67880.0,119,26,7.1,0.7,40.762488,-73.961064,Lenox Hill-Roosevelt Island
4.0,67880,1,16.0,3.0,4.0,1,1014370029,995136,216935,8c,,106E056,10511.0,,1,,,19v2,,461.547864343,6725.10205844,67880.0,119,14,7.1,0.7,40.762488,-73.961064,Lenox Hill-Roosevelt Island
4.0,67724,1,6.0,1.0,3.0,2,2024890054,1006412,244121,3b,,210N077,20907.0,,1,,,19v2,,465.906965963,13374.3857502,67724.0,92,75,3.9,0.6,40.836588,-73.919613,West Concourse
3.0,80850,1,6.0,1.0,5.0,3,3065680027,992700,163609,22d,,313 063,32002.0,,1,,,19v2,,583.522792885,20561.4207887,79990.0,70,33,3.2,0.7,40.615794,-73.96889,Ocean Parkway South
4.0,42684,1,6.0,2.0,3.0,3,3067120001,996216,167306,22d,Y,313 027,32006.0,,1,,,19v2,,498.329267516,10835.6685896,42000.0,59,88,2.7,0.7,40.626121,-73.956479,Midwood
6.0,95750,3,2.0,1.0,3.0,4,4000170001,996137,210225,8d,Y,401 010,40101.0,,1,1.0,1.0,19v2,,1415.81410499,78892.6581222,80000.0,88,56,4.5,0.2,40.743671,-73.956286,Hunters Point-Sunnyside-West Maspeth
3.0,724475,1,42.0,1.0,3.0,4,4000180001,996137,210464,8d,Y,401 009,40101.0,,1,1.0,1.0,19v2,,1372.46763401,84437.1343255,32500.0,23,9,19.8,0.1,40.744753,-73.957971,Hunters Point-Sunnyside-West Maspeth
3.0,724475,1,42.0,1.0,3.0,4,4000180001,996137,210464,8d,Y,401 009,40101.0,,1,1.0,1.0,19v2,,1372.46763401,84437.1343255,505505.0,23,83,5.9,0.6,40.74458,-73.956448,Hunters Point-Sunnyside-West Maspeth
3.0,89349,1,16.0,3.0,5.0,1,1013500020,994419,215719,8d,,106E054,10507.0,,1,,,19v2,,363.314847317,8120.64854633,94933.0,91,81,3.8,0.6,40.75871,-73.96385,Turtle Bay-East Midtown
8.0,97500,1,3.0,1.0,1.0,1,1017470001,1000305,231672,6b,,108N079,10608.0,,1,,,19v2,1.0,1163.96058097,74730.6945628,105700.0,57,80,4.4,0.0,40.802419,-73.942634,East Harlem North
4.0,28170,1,6.0,2.0,3.0,1,1018760058,993000,230915,5d,,107S043,10703.0,,1,,,19v2,,305.017434415,5662.12949869,28170.0,94,1,11.7,0.5,40.800631,-73.968287,Upper West Side
4.0,50916,1,6.0,2.0,3.0,1,1019760036,995679,234591,5c,,107N079,10707.0,,1,,,19v2,,398.068389116,9900.93095378,46172.0,109,89,3.4,0.5,40.810443,-73.958417,Morningside Heights
4.0,32010,1,6.0,2.0,3.0,1,1020720064,997507,239325,6a,,111S031,10710.0,,1,,,19v2,,350.305844287,7398.09902997,32924.0,94,65,6.9,0.8,40.823627,-73.952483,Hamilton Heights
3.0,41082,1,7.0,1.0,3.0,1,1020740033,998380,239427,6a,,111S037,10710.0,,1,,,19v2,,321.565621221,5481.72461576,43958.0,99,69,4.3,0.5,40.823993,-73.949065,Hamilton Heights
4.0,42659,1,7.0,2.0,3.0,1,1020740040,998267,239503,6a,,111S037,10710.0,,1,,,19v2,,365.185224477,7674.95796174,40209.0,89,71,7.4,0.7,40.824149,-73.949054,Hamilton Heights
5.0,28850,1,8.0,1.0,5.0,1,1021550026,1003264,248438,3b,,112 019,10803.0,,1,,,19v2,,310.665931182,5266.57771261,19850.0,10,34,15.8,0.2,40.848296,-73.931274,Washington Heights North
4.0,158247,1,6.0,1.0,3.0,1,1022380023,1005314,255205,3a,,112 057,10804.0,,1,,,19v2,,816.088991284,39246.8805479,143247.0,90,8,6.1,0.1,40.866769,-73.923825,Marble Hill-Inwood
4.0,110682,1,11.0,1.0,3.0,2,2023140001,1004586,234771,6a,,209S042,20902.0,,1,,,19v2,,670.156853811,22938.381838,110682.0,1,91,5.0,0.3,40.811201,-73.92684,Mott Haven-Port Morris
4.0,51233,1,8.0,1.0,5.0,2,2023140015,1004844,234597,6a,,209S042,20902.0,,1,,,19v2,,481.079602747,11926.1208432,51233.0,1,100,1.3,0.3,40.810606,-73.926353,Mott Haven-Port Morris
2.0,51500,1,5.0,3.0,5.0,2,2032480177,1011227,256067,3c,,213 018,21201.0,,1,,,19v2,,516.225229211,15202.2589238,55105.0,94,41,3.6,0.8,40.869283,-73.902175,Van Cortlandt Village
3.0,62292,1,8.0,1.0,3.0,3,3004070026,989419,187200,16c,,306 028,30203.0,,1,,,19v2,,484.477934754,9895.28281495,60502.0,13,86,7.0,0.3,40.680502,-73.980964,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
8.0,111517,1,5.0,1.0,3.0,3,3022660001,998633,194850,13b,,303 036,30803.0,,1,,,19v2,,736.484375984,27409.3840429,113517.0,6,95,5.1,0.3,40.701344,-73.948456,Bedford
2.0,25793,1,6.0,3.0,5.0,3,3024310005,994660,198744,12d,,303 009,30806.0,,1,,,19v2,,311.658172263,5288.04338623,25793.0,106,64,4.0,0.8,40.712304,-73.962677,North Side-South Side
4.0,93559,0,10.0,1.0,3.0,3,3039710019,1016611,186316,17c,,308 014,31302.0,,1,,,19v2,,483.612281164,13923.4913412,93559.0,1,100,1.3,0.0,40.677716,-73.883572,East New York
4.0,31200,1,4.0,1.0,3.0,3,3054560001,989485,167987,22c,,310A014,31701.0,,1,,,19v2,,406.752033961,10336.6280023,31200.0,94,1,5.9,1.5,40.627596,-73.981306,Borough Park
3.0,108000,1,6.0,1.0,3.0,3,3061750036,988424,161845,22d,,312 072,31901.0,,1,,,19v2,,626.253750955,22272.3234211,115560.0,60,93,4.5,0.4,40.610927,-73.984477,Bensonhurst West
2.0,35200,1,4.0,1.0,5.0,3,3073210051,996663,157711,29a,,314 025,32202.0,,1,,,19v2,,483.447580616,14152.5659507,35200.0,94,5,3.8,1.2,40.599664,-73.955603,Madison
4.0,31471,1,6.0,2.0,3.0,4,4012910001,1015880,212304,9d,,410 012,40805.0,,1,,,19v2,,405.859983884,10294.9443284,31120.0,90,25,4.8,1.1,40.749233,-73.8861,Jackson Heights
4.0,31471,1,6.0,2.0,3.0,4,4012910006,1015981,212318,9d,,410 012,40805.0,,1,,,19v2,,408.304671935,10419.2952835,31471.0,93,3,4.7,1.7,40.749329,-73.885194,Jackson Heights
3.0,67468,1,6.0,1.0,5.0,4,4012910012,1015999,212189,9d,,410 012,40805.0,,1,,,19v2,,524.103670897,16354.9828934,67468.0,94,69,3.6,0.7,40.74932,-73.88519,Jackson Heights
